DN,distance
788,0.237464594608
789,0.23049240851
790,0.223520222413
791,0.216548036315
792,0.209575850218
793,0.20260366412
794,0.195631478023
795,0.188659291925
796,0.181687105828
797,0.174714919731
798,0.167742733633
799,0.160770547536
800,0.153798361438
801,0.146826175341
802,0.139853989243
803,0.132881803146
804,0.125909617048
805,0.118937430951
806,0.111965244853
807,0.104993058756
808,0.0980208726583
809,0.0910486865609
810,0.0840765004634
811,0.0771043143659
812,0.0701321282684
813,0.063159942171
814,0.0561877560735
815,0.049215569976
816,0.0422433838785
817,0.0352711977811
818,0.0282990116836
819,0.0213268255861
820,0.0143546394887
821,0.00738245339118
822,0.000410267293714
823,0.00656191880376
824,0.0135341049012
825,0.0205062909987
826,0.0274784770962
827,0.0344506631937
828,0.0414228492911
829,0.0483950353886
830,0.0553672214861
831,0.0623394075836
832,0.069311593681
833,0.0762837797785
834,0.083255965876
835,0.0902281519734
836,0.0952026140011
837,0.250865143353
838,0.244240381097
839,0.237268194999
840,0.230296008902
841,0.223323822804
842,0.216351636707
843,0.20937945061
844,0.202407264512
845,0.195435078415
846,0.188462892317
847,0.18149070622
848,0.174518520122
849,0.167546334025
850,0.160574147927
851,0.15360196183
852,0.146629775732
853,0.139657589635
854,0.132685403537
855,0.12571321744
856,0.118741031342
857,0.111768845245
858,0.104796659147
859,0.09782447305
860,0.0908522869525
861,0.083880100855
862,0.0769079147575
863,0.0699357286601
864,0.0629635425626
865,0.0559913564651
866,0.0490191703677
867,0.0420469842702
868,0.0350747981727
869,0.0281026120752
870,0.0211304259778
871,0.0141582398803
872,0.00718605378281
873,0.00021386768533
874,0.00675831841213
875,0.0137305045096
876,0.0207026906071
877,0.0276748767046
878,0.034647062802
879,0.0416192488995
880,0.048591434997
881,0.0555636210945
882,0.0625358071919
883,0.0695079932894
884,0.0764801793869
885,0.0834523654844
886,0.0904245515818
887,0.0973967376793
888,0.102311784961
889,0.243649900906
890,0.237071795391
891,0.230099609294
892,0.223127423196
893,0.216155237099
894,0.209183051001
895,0.202210864904
896,0.195238678806
897,0.188266492709
898,0.181294306611
899,0.174322120514
900,0.167349934416
901,0.160377748319
902,0.153405562221
903,0.146433376124
904,0.139461190026
905,0.132489003929
906,0.125516817831
907,0.118544631734
908,0.111572445637
909,0.104600259539
910,0.0976280734416
911,0.0906558873441
912,0.0836837012466
913,0.0767115151492
914,0.0697393290517
915,0.0627671429542
916,0.0557949568567
917,0.0488227707593
918,0.0418505846618
919,0.0348783985643
920,0.0279062124668
921,0.0209340263694
922,0.0139618402719
923,0.00698965417443
924,1.7468076961e-05
925,0.00695471802052
926,0.013926904118
927,0.0208990902155
928,0.0278712763129
929,0.0348434624104
930,0.0418156485079
931,0.0487878346054
932,0.0557600207028
933,0.0627322068003
934,0.0697043928978
935,0.0766765789953
936,0.0836487650927
937,0.0906209511902
938,0.0975931372877
939,0.104565323385
940,0.109420878461
941,0.236434662665
942,0.229903209685
943,0.222931023588
944,0.21595883749
945,0.208986651393
946,0.202014465295
947,0.195042279198
948,0.1880700931
949,0.181097907003
950,0.174125720905
951,0.167153534808
952,0.16018134871
953,0.153209162613
954,0.146236976516
955,0.139264790418
956,0.132292604321
957,0.125320418223
958,0.118348232126
959,0.111376046028
960,0.104403859931
961,0.0974316738332
962,0.0904594877357
963,0.0834873016383
964,0.0765151155408
965,0.0695429294433
966,0.0625707433458
967,0.0555985572484
968,0.0486263711509
969,0.0416541850534
970,0.034681998956
971,0.0277098128585
972,0.020737626761
973,0.0137654406635
974,0.00679325456606
975,0.000178931531418
976,0.00715111762889
977,0.0141233037264
978,0.0210954898238
979,0.0280676759213
980,0.0350398620188
981,0.0420120481163
982,0.0489842342137
983,0.0559564203112
984,0.0629286064087
985,0.0699007925061
986,0.0768729786036
987,0.0838451647011
988,0.0908173507986
989,0.097789536896
990,0.104761722994
991,0.111733909091
992,0.116529884324
993,0.229219428828
994,0.222734623979
995,0.215762437882
996,0.208790251784
997,0.201818065687
998,0.194845879589
999,0.187873693492
1000,0.180901507395
1001,0.173929321297
1002,0.1669571352
1003,0.159984949102
1004,0.153012763005
1005,0.146040576907
1006,0.13906839081
1007,0.132096204712
1008,0.125124018615
1009,0.118151832517
1010,0.11117964642
1011,0.104207460322
1012,0.0972352742248
1013,0.0902630881274
1014,0.0832909020299
1015,0.0763187159324
1016,0.0693465298349
1017,0.0623743437375
1018,0.05540215764
1019,0.0484299715425
1020,0.0414577854451
1021,0.0344855993476
1022,0.0275134132501
1023,0.0205412271526
1024,0.0135690410552
1025,0.00659685495769
1026,0.000375331139792
1027,0.00734751723727
1028,0.0143197033347
1029,0.0212918894322
1030,0.0282640755297
1031,0.0352362616272
1032,0.0422084477246
1033,0.0491806338221
1034,0.0561528199196
1035,0.0631250060171
1036,0.0700971921145
1037,0.077069378212
1038,0.0840415643095
1039,0.0910137504069
1040,0.0979859365044
1041,0.104958122602
1042,0.111930308699
1043,0.118902494797
1044,0.123638790513
1045,0.222004199604
1046,0.215566038274
1047,0.208593852176
1048,0.201621666079
1049,0.194649479981
1050,0.187677293884
1051,0.180705107786
1052,0.173732921689
1053,0.166760735591
1054,0.159788549494
1055,0.152816363396
1056,0.145844177299
1057,0.138871991201
1058,0.131899805104
1059,0.124927619006
1060,0.117955432909
1061,0.110983246811
1062,0.104011060714
1063,0.0970388746165
1064,0.090066688519
1065,0.0830945024215
1066,0.076122316324
1067,0.0691501302266
1068,0.0621779441291
1069,0.0552057580316
1070,0.0482335719341
1071,0.0412613858367
1072,0.0342891997392
1073,0.0273170136417
1074,0.0203448275443
1075,0.0133726414468
1076,0.00640045534931
1077,0.000571730748162
1078,0.00754391684564
1079,0.0145161029431
1080,0.0214882890406
1081,0.0284604751381
1082,0.0354326612355
1083,0.042404847333
1084,0.0493770334305
1085,0.056349219528
1086,0.0633214056254
1087,0.0702935917229
1088,0.0772657778204
1089,0.0842379639178
1090,0.0912101500153
1091,0.0981823361128
1092,0.10515452221
1093,0.112126708308
1094,0.119098894405
1095,0.126071080503
1096,0.130747582677
1097,0.214788975218
1098,0.208397452568
1099,0.20142526647
1100,0.194453080373
1101,0.187480894275
1102,0.180508708178
1103,0.17353652208
1104,0.166564335983
1105,0.159592149885
1106,0.152619963788
1107,0.14564777769
1108,0.138675591593
1109,0.131703405495
1110,0.124731219398
1111,0.117759033301
1112,0.110786847203
