DN,distance
387,0.420977795774
388,0.41282494973
389,0.404754955132
390,0.396772867379
391,0.388884099537
392,0.381094446899
393,0.373410112399
394,0.365837732644
395,0.358384404252
396,0.351057710064
397,0.343865744702
398,0.336817138762
399,0.329921080788
400,0.323187335973
401,0.316626260309
402,0.310248808704
403,0.304066535295
404,0.298091584032
405,0.292336667312
406,0.286815030359
407,0.28154039892
408,0.276526907929
409,0.271789008963
410,0.267341354784
411,0.263198659879
412,0.259375536908
413,0.255886310167
414,0.252744808681
415,0.249964143228
416,0.247556473323
417,0.245532771884
418,0.243902596651
419,0.242673878359
420,0.241852735817
421,0.241443327526
422,0.241447747952
423,0.241865974406
424,0.24269586762
425,0.243933225995
426,0.245571890348
427,0.246868998076
428,0.245358072343
429,0.463983360946
430,0.45717418287
431,0.449094523965
432,0.440554225993
433,0.432076568011
434,0.423665310368
435,0.415324487351
436,0.407058428702
437,0.39887178261
438,0.390769540198
439,0.382757061504
440,0.374840102865
441,0.367024845617
442,0.359317925916
443,0.351726465409
444,0.344258102379
445,0.336921022849
446,0.329723990972
447,0.322676377826
448,0.315788187542
449,0.309070079392
450,0.302533384208
451,0.296190113178
452,0.290052956767
453,0.284135271153
454,0.278451049375
455,0.273014874105
456,0.267841848983
457,0.262947505505
458,0.258347682853
459,0.254058378764
460,0.250095570542
461,0.246475006824
462,0.243211972513
463,0.240321031452
464,0.237815753773
465,0.235708437114
466,0.234009832937
467,0.232728890548
468,0.231872531966
469,0.231445470175
470,0.231450081549
471,0.231886340334
472,0.232751819366
473,0.234041756963
474,0.235749185761
475,0.237865115499
476,0.239256163989
477,0.237818440133
478,0.461438277171
479,0.452720534247
480,0.444024792904
481,0.43538506095
482,0.426804739761
483,0.41828748543
484,0.409837229948
485,0.401458204096
486,0.393154962096
487,0.384932408099
488,0.376795824538
489,0.368750902336
490,0.360803772927
491,0.352961041962
492,0.345229824504
493,0.337617781391
494,0.330133156311
495,0.322784812964
496,0.315582271468
497,0.308535742904
498,0.30165616061
499,0.294955206461
500,0.288445330007
501,0.282139757899
502,0.276052490609
503,0.270198283037
504,0.264592605226
505,0.259251579214
506,0.254191887969
507,0.249430652675
508,0.244985275228
509,0.240873243974
510,0.237111902374
511,0.233718182501
512,0.230708308078
513,0.228097474779
514,0.22589951878
515,0.224126587378
516,0.222788827714
517,0.221894110644
518,0.221447806318
519,0.221452625876
520,0.221908539925
521,0.222812779428
522,0.224159918943
523,0.225942036472
524,0.228148939138
525,0.230768440247
526,0.232195703582
527,0.230908472376
528,0.456664988311
529,0.447915178786
530,0.43912428989
531,0.430386194663
532,0.421704174915
533,0.413081766391
534,0.404522780953
535,0.396031330697
536,0.387611854151
537,0.379269144623
538,0.371008380832
539,0.362835159862
540,0.354755532467
541,0.346776040696
542,0.338903757703
543,0.331146329543
544,0.323512018562
545,0.316009747854
546,0.308649145994
547,0.301440591008
548,0.294395252156
549,0.28752512773
550,0.280843076576
551,0.274362840496
552,0.268099054138
553,0.262067238346
554,0.256283772406
555,0.250765840144
556,0.245531344572
557,0.240598785849
558,0.235987097818
559,0.231715439539
560,0.227802940072
561,0.224268397439
562,0.221129936178
563,0.218404631954
564,0.216108116097
565,0.214254177153
566,0.212854379828
567,0.211917723649
568,0.211450363398
569,0.211455410821
570,0.211932832166
571,0.2128794493
572,0.214289044328
573,0.216152559789
574,0.218458379761
575,0.221192672284
576,0.22433977101
577,0.225700534376
578,0.452062544385
579,0.443283354803
580,0.434398742206
581,0.425563628397
582,0.416781161281
583,0.40805474018
584,0.399388038839
585,0.390785030614
586,0.382250016006
587,0.373787652713
588,0.365402988364
589,0.357101496062
590,0.348889112863
591,0.340772281236
592,0.332757993508
593,0.324853839177
594,0.317068054859
595,0.309409576446
596,0.301888092811
597,0.294514100113
598,0.287298955358
599,0.280254927405
600,0.273395243044
601,0.26673412512
602,0.26028681889
603,0.254069602023
604,0.248099772787
605,0.242395610194
606,0.236976299291
607,0.231861814472
608,0.227072753968
609,0.222630119658
610,0.218555038294
611,0.214868423339
612,0.211590580916
613,0.208740768699
614,0.206336722619
615,0.204394172338
616,0.20292637155
617,0.20194367248
618,0.201453174309
619,0.201458472206
620,0.201959527154
621,0.20295266737
622,0.204430721216
623,0.206383270546
624,0.208797004159
625,0.211656144561
626,0.214942918271
627,0.218598128321
628,0.21978290417
629,0.447636214923
630,0.438830557167
631,0.42985391994
632,0.420923421863
633,0.41204206297
634,0.403213090365
635,0.394440021836
636,0.385726671894
637,0.377077180422
638,0.368496044184
639,0.359988151421
640,0.351558819756
641,0.343213837618
642,0.334959509369
643,0.326802704244
644,0.318750909153
645,0.310812285263
646,0.302995728113
647,0.295310930782
648,0.28776844932
649,0.280379769256
650,0.273157371478
651,0.266114795111
652,0.259266694277
653,0.252628884623
654,0.246218374478
655,0.240053374304
656,0.234153276935
657,0.228538599987
658,0.223230881081
659,0.218252516258
660,0.213626532615
661,0.209376288107
662,0.205525094833
663,0.202095767374
664,0.199110104653
665,0.196588322032
666,0.194548459115
667,0.193005796619
668,0.191972321215
669,0.191456278814
670,0.191461853333
671,0.191988999336
672,0.193033443866
673,0.194586857303
674,0.196637177613
675,0.199169059354
676,0.202164410291
677,0.205602975107
678,0.209462927406
679,0.213520435498
680,0.214643162696
681,0.44339127413
682,0.434562289162
683,0.42549561425
684,0.416471670502
685,0.407493296773
686,0.39856357272
687,0.389685842807
688,0.380863742917
689,0.372101229846
690,0.363402613966
691,0.354772595365
692,0.346216303785
693,0.337739342675
694,0.329347837666
695,0.321048489733
696,0.312848633278
697,0.304756299243
698,0.296780283228
699,0.288930218387
700,0.281216652569
701,0.27365112875
702,0.266246267299
703,0.259015847846
704,0.251974887677
705,0.245139712418
706,0.238528013425
707,0.23215888476
708,0.226052830899
709,0.220231734639
710,0.214718773111
711,0.209538268846
712,0.204715462766
713,0.200276197487
714,0.196246502808
715,0.192652081351
716,0.189517701108
717,0.186866512831
718,0.184719322763
719,0.183093863323
720,0.18200411361
721,0.181459725436
722,0.181465607044
723,0.182021705091
724,0.183123007044
725,0.184759763729
726,0.186917909462
727,0.189579638839
728,0.192724087873
729,0.196328063789
730,0.200366771735
731,0.204814496069
732,0.208348241988
733,0.439332979663
734,0.430484039681
735,0.421329613253
736,0.412214480081
737,0.403141305466
738,0.394112987299
739,0.385132680179
740,0.376203822318
741,0.367330165534
742,0.358515808711
743,0.349765235093
744,0.341083353837
745,0.332475546242
746,0.323947717129
747,0.315506351787
748,0.307158578917
749,0.298912239941
750,0.290775964913
751,0.282759255119
752,0.274872572186
753,0.267127433119
754,0.259536510166
755,0.252113733647
756,0.2448743949
757,0.237835245206
758,0.231014584922
759,0.224432335084
760,0.218110081417
761,0.212071078179
762,0.206340196725
763,0.200943801519
764,0.195909535127
765,0.191265994202
766,0.187042281643
767,0.183267426748
768,0.179969676033
769,0.177175672359
770,0.174909557944
771,0.173192055374
772,0.172039596108
773,0.171463574014
774,0.171469798501
775,0.172058206379
776,0.173222865023
777,0.174952266494
778,0.177229879354
779,0.180034898618
780,0.183343119055
781,0.187127854392
782,0.191360833176
783,0.196013017573
784,0.199659008172
785,0.435466549602
786,0.426601258411
787,0.417361675603
788,0.408157938606
789,0.398992528039
790,0.389868146962
791,0.380787744814
792,0.371754544269
793,0.362772071374
794,0.353844189374
795,0.344975136695
796,0.336169569596
797,0.327432610024
798,0.318769899287
799,0.310187658162
800,0.301692754073
801,0.293292775985
802,0.284996117569
803,0.276812069126
804,0.268750918507
805,0.260824060973
806,0.253044117432
807,0.245425059746
808,0.237982340807
809,0.230733025639
810,0.223695917944
811,0.21689167409
812,0.210342893566
813,0.204074171463
814,0.19811209464
815,0.192485159499
816,0.187223586152
817,0.182359002509
818,0.177923973597
819,0.173951358043
820,0.170473486353
821,0.167521175181
822,0.165122617222
823,0.163302214629
824,0.162079449306
825,0.161467899199
826,0.161474508998
827,0.162099203085
828,0.163334889797
829,0.165167856466
830,0.167578505167
831,0.170542340721
832,0.174031102286
833,0.178013929644
834,0.182458471253
835,0.187331866793
836,0.191098002685
837,0.431797137725
838,0.422919329111
839,0.413597501831
840,0.404308085629
841,0.395053366888
842,0.385835842391
843,0.376658242786
844,0.367523559031
845,0.358435072262
846,0.34939638752
847,0.340411471893
848,0.331484697657
849,0.322620891086
850,0.313825387675
851,0.305104094587
852,0.296463561198
853,0.287911058667
854,0.279454669468
855,0.271103387791
856,0.262867231614
857,0.254757367
858,0.246786244806
859,0.238967749309
860,0.231317357313
861,0.223852304832
862,0.216591756452
863,0.209556969694
864,0.202771443088
865,0.196261032088
866,0.190054011536
867,0.184181057347
868,0.178675114299
869,0.173571112384
870,0.168905493216
871,0.164715513001
872,0.1610383023
873,0.157909687455
874,0.155362814008
875,0.153426655314
876,0.152124531702
877,0.151472795346
878,0.15147984128
879,0.15214557798
880,0.153461433211
881,0.155410894302
882,0.15797050564
883,0.161111189048
884,0.164799726399
885,0.16900024972
886,0.173675614264
887,0.17878857227
888,0.182683248259
889,0.428329807211
890,0.419443541128
891,0.410042703604
892,0.400670879105
893,0.391330152106
894,0.382022803681
895,0.372751334158
896,0.363518488802
897,0.354327286961
898,0.345181055201
899,0.336083465012
900,0.327038575766
901,0.318050883701
902,0.309125377813
903,0.300267603634
904,0.291483736041
905,0.282780662283
906,0.274166076577
907,0.265648587668
908,0.257237840751
909,0.248944655092
910,0.240781178424
911,0.232761058744
912,0.224899633286
913,0.217214133142
914,0.209723899976
915,0.202450608311
916,0.195418482724
917,0.188654493651
918,0.182188508307
919,0.176053364476
920,0.170284825301
921,0.164921364027
922,0.160003721509
923,0.155574179996
924,0.151675509116
925,0.148349569093
926,0.145635604282
927,0.143568324567
928,0.142175941719
929,0.141478383466
930,0.141485927118
931,0.142198460459
932,0.143605489942
933,0.145686894832
934,0.148414304938
935,0.151752892871
936,0.155663338905
937,0.160103746563
938,0.165031343229
939,0.17040386977
940,0.174435904837
941,0.425069502965
942,0.416179059363
943,0.40670277112
944,0.397252159996
945,0.387829103093
946,0.378435658719
947,0.369074087921
948,0.359746879012
949,0.350456775571
950,0.341206808443
951,0.332000332398
952,0.32284106817
953,0.313733150753
954,0.304681184955
955,0.295690309362
956,0.286766270044
957,0.277915505539
958,0.26914524481
959,0.260463620086
960,0.251879796674
961,0.243404121898
962,0.235048295338
963,0.226825562329
964,0.218750932136
965,0.210841421203
966,0.203116320071
967,0.195597479697
968,0.188309608486
969,0.181280564961
970,0.174541622019
971,0.168127666972
972,0.162077287076
973,0.156432674242
974,0.1512392679
975,0.146545046793
976,0.14239938667
977,0.138851431063
978,0.135947984512
979,0.133731032589
980,0.132235107523
981,0.131484821353
982,0.13149293833
983,0.132259318821
984,0.133770931071
985,0.136002928586
986,0.138920593032
987,0.142481808498
988,0.14663969564
989,0.151345085555
990,0.156548617069
991,0.16220235538
992,0.166380861237
993,0.422021022795
994,0.413130892951
995,0.403583038909
996,0.394057614924
997,0.384556287771
998,0.375080888674
999,0.365633433418
1000,0.356216145363
1001,0.346831481849
1002,0.337482164545
1003,0.328171214415
1004,0.318901992084
1005,0.309678244537
1006,0.300504159246
1007,0.291384427018
1008,0.282324315093
1009,0.273329752273
1010,0.264407428152
1011,0.255564908871
1012,0.246810772112
1013,0.238154764418
1014,0.229607984181
1015,0.221183093803
1016,0.212894564441
1017,0.204758956222
1018,0.196795235556
1019,0.189025128811
1020,0.181473507451
1021,0.174168793103
1022,0.167143360847
1023,0.160433904334
1024,0.154081706391
1025,0.148132733819
1026,0.142637447443
1027,0.137650194324
1028,0.133228039774
1029,0.129428919359
1030,0.126309064405
1031,0.123919789926
1032,0.122303920296
1033,0.121492318705
1034,0.121501103241
1035,0.122330097168
1036,0.123962846279
1037,0.126368199489
1038,0.129503113579
1039,0.133316131848
1040,0.137750954971
1041,0.142749641611
1042,0.148255167749
1043,0.154213259316
1044,0.158547419437
1045,0.419188987735
1046,0.410303862971
1047,0.400688650392
1048,0.39109273726
1049,0.381517579834
1050,0.371964781003
1051,0.362436108702
1052,0.352933517076
1053,0.343459170878
1054,0.33401547366
1055,0.324605100436
1056,0.315231035612
1057,0.305896617173
1058,0.296605588252
1059,0.287362157506
1060,0.278171069939
1061,0.269037690177
1062,0.259968100582
1063,0.250969217046
1064,0.242048925816
1065,0.233216245303
1066,0.224481517408
1067,0.215856633538
1068,0.207355300937
1069,0.198993355194
1070,0.190789124417
1071,0.182763849216
1072,0.174942159483
1073,0.167352603054
1074,0.160028211055
1075,0.153007068196
1076,0.146332831252
1077,0.140055103751
1078,0.134229529803
1079,0.128917420296
1080,0.124184684403
1081,0.12009983524
1082,0.116730908542
1083,0.11414131414
1084,0.112384937505
1085,0.111501160364
1086,0.111510731981
1087,0.11241342416
1088,0.114188057676
1089,0.116794893297
1090,0.120179789003
1091,0.12427918679
1092,0.129025000886
1093,0.134348745577
1094,0.140184592672
1095,0.146471343979
1096,0.150970065544
1097,0.416577811821
1098,0.407702569561
1099,0.398024521621
1100,0.388362787089
1101,0.378718614515
1102,0.369093380548
1103,0.359488606425
1104,0.34990597699
1105,0.340347362731
1106,0.330814845348
1107,0.321310747543
1108,0.31183766782
1109,0.302398521253
1110,0.292996587421
1111,0.283635566925
1112,0.274319648238
1113,0.265053587023
1114,0.25584280052
1115,0.246693480178
1116,0.2376127264
1117,0.228608710095
1118,0.21969086671
1119,0.210870129465
1120,0.202159209745
1121,0.193572933721
1122,0.185128645146
1123,0.176846684555
1124,0.168750953842
1125,0.160869571415
1126,0.153235614632
1127,0.145887930193
1128,0.138871965351
1129,0.132240528375
1130,0.126054321344
1131,0.12038200245
1132,0.115299441015
1133,0.110887761646
1134,0.107229801209
1135,0.104404812397
1136,0.102481702933
1137,0.101511743264
1138,0.101522256698
1139,0.102512941571
1140,0.104455913064
1141,0.107299451808
1142,0.110974352635
1143,0.115401219783
1144,0.120497203751
1145,0.126181261272
1146,0.132377661562
1147,0.13901791203
1148,0.143689302899
1149,0.414191671731
1150,0.405331358872
1151,0.39559530466
1152,0.385872750598
1153,0.376164743481
1154,0.366472439377
1155,0.356797117992
1156,0.347140199331
1157,0.33750326306
1158,0.327888071086
1159,0.318296593989
1160,0.308731042057
1161,0.299193901866
1162,0.289687979555
1163,0.280216452199
1164,0.270782929055
1165,0.261391524828
1166,0.252046947683
1167,0.242754605354
1168,0.233520733566
1169,0.224352552002
1170,0.215258454361
1171,0.206248240619
1172,0.197333401488
1173,0.188527467302
1174,0.179846435917
1175,0.171309296585
1176,0.162938668464
1177,0.154761572315
1178,0.146810349941
1179,0.139123734259
1180,0.131748047495
1181,0.124738456793
1182,0.118160133664
1183,0.112089035021
1184,0.106611849043
1185,0.101824461407
1186,0.0978281939185
1187,0.0947232289875
1188,0.0925992694046
1189,0.0915246375504
1190,0.0915362980635
1191,0.0926338407259
1192,0.0947795496512
1193,0.0979045331767
1194,0.101918752941
1195,0.106721913333
1196,0.112212750478
1197,0.118295544947
1198,0.124883828172
1199,0.131901876875
1200,0.136752490991
1201,0.41203447667
1202,0.403194290316
1203,0.393405351168
1204,0.383627299487
1205,0.373860989536
1206,0.364107366145
1207,0.354367476873
1208,0.344642486136
1209,0.334933691698
1210,0.325242543986
1211,0.315570668794
1212,0.30591989407
1213,0.296292281661
1214,0.286690165085
1215,0.277116194657
1216,0.267573391662
1217,0.258065213677
1218,0.248595633699
1219,0.239169236481
1220,0.229791336354
1221,0.220468122067
1222,0.211206835666
1223,0.202015994458
1224,0.192905667623
1225,0.183887822287
1226,0.1749767578
1227,0.166189651767
1228,0.157547246688
1229,0.149074711214
1230,0.140802713425
1231,0.132768741398
1232,0.12501869171
1233,0.117608706571
1234,0.110607153682
1235,0.104096479432
1236,0.0981743938845
1237,0.0929534625447
1238,0.0885577821736
1239,0.0851153063083
1240,0.0827450902012
1241,0.0815406925214
1242,0.0815537805458
1243,0.0827837768272
1244,0.0851779800783
1245,0.0886421055407
1246,0.0930567432223
1247,0.0982939064418
1248,0.104229682087
1249,0.110751800042
1250,0.117762879537
1251,0.125180790784
1252,0.130207130716
1253,0.410109838964
1254,0.401295104632
1255,0.391458676728
1256,0.38163075108
1257,0.371812001897
1258,0.362003175869
1259,0.352205102069
1260,0.342418703502
1261,0.332645010623
1262,0.322885177233
1263,0.313140499235
1264,0.303412436867
1265,0.29370264117
1266,0.284012985645
1267,0.274345604301
1268,0.264702937618
1269,0.255087788355
1270,0.245503389697
1271,0.235953488927
1272,0.226442450794
1273,0.216975385945
1274,0.207558311542
1275,0.198198353361
1276,0.188904001703
1277,0.179685437484
1278,0.170554950172
1279,0.16152747634
1280,0.15262129667
1281,0.143858940569
1282,0.13526836055
1283,0.126884451177
1284,0.118750993827
1285,0.110923095518
1286,0.103470129525
1287,0.0964790251209
1288,0.090057408761
1289,0.0843354697455
1290,0.0794644954785
1291,0.0756091305736
1292,0.0729306191565
1293,0.0715612310892
1294,0.071576143927
1295,0.0729745090008
1296,0.075679677248
1297,0.0795584573306
1298,0.0844492908039
1299,0.0901876782145
1300,0.096622729656
1301,0.1036247387
1302,0.111086547588
1303,0.118814475386
1304,0.123806560921
1305,0.408421045818
1306,0.399637193288
1307,0.389758926574
1308,0.379887029824
1309,0.370022012876
1310,0.36016444105
1311,0.350314942847
1312,0.340474218945
1313,0.330643052778
1314,0.320822323
1315,0.311013018248
1316,0.301216254714
1317,0.291433297151
1318,0.281665584111
1319,0.27191475844
1320,0.262182704315
1321,0.252471592513
1322,0.242783936064
1323,0.23312265912
1324,0.223491182778
1325,0.213893532778
1326,0.204334475673
1327,0.194819692364
1328,0.185356001029
1329,0.17595164592
1330,0.166616674695
1331,0.157363435622
1332,0.148207238201
1333,0.139167237666
1334,0.130267626923
1335,0.121539249663
1336,0.113021784595
1337,0.104766685437
1338,0.0968410706362
1339,0.089332679051
1340,0.0823557049079
1341,0.0760565363091
1342,0.0706167919109
1343,0.0662485160909
1344,0.0631743655979
1345,0.0615884327869
1346,0.0616057597762
1347,0.0632250284465
1348,0.0663290193393
1349,0.0707225097898
1350,0.0761827275399
1351,0.0824981367054
1352,0.0894878603182
1353,0.0970061858162
1354,0.104741604766
1355,0.112477023716
1356,0.117406215439
1357,0.406971032727
1358,0.398223569766
1359,0.38830934331
1360,0.378399630928
1361,0.368494796803
1362,0.358595245166
1363,0.348701425922
1364,0.338813841252
1365,0.328933053384
1366,0.319059693777
1367,0.309194474041
1368,0.299338198969
1369,0.289491782174
1370,0.279656264959
1371,0.269832839209
1372,0.26002287534
1373,0.25022795664
1374,0.240449921748
1375,0.230690917579
1376,0.220953465774
1377,0.211240546823
1378,0.201555707452
1379,0.191903199012
1380,0.18228815753
1381,0.172716840407
1382,0.163196940978
1383,0.153738011334
1384,0.144352037441
1385,0.135054230951
1386,0.125864132628
1387,0.116807167874
1388,0.107916861756
1389,0.0992380150731
1390,0.0908312623501
1391,0.0827795433943
1392,0.0751969905583
1393,0.0682401785862
1394,0.0621196954108
1395,0.0571050885857
1396,0.053508183737
1397,0.0516261591762
1398,0.0516468285158
1399,0.0535679893238
1400,0.0571984620829
1401,0.0622398477593
1402,0.068380795795
1403,0.0753529549388
1404,0.0829333151963
1405,0.0906687341463
1406,0.0984041530963
1407,0.106139572046
1408,0.111006139622
1409,0.40576235899
1410,0.397056843255
1411,0.387112737274
1412,0.377171586873
1413,0.367233632078
1414,0.357299139536
1415,0.347368406304
1416,0.337441764283
1417,0.327519585471
1418,0.317602288171
1419,0.307690344398
1420,0.29778428874
1421,0.287884729023
1422,0.277992359228
1423,0.268107975214
1424,0.258232494001
1425,0.24836697756
1426,0.238512662404
1427,0.228670996656
1428,0.2188436869
1429,0.209032757912
1430,0.199240629553
1431,0.189470216787
1432,0.179725061229
1433,0.170009506258
1434,0.160328933142
1435,0.150690083904
1436,0.141101509459
1437,0.131574201711
1438,0.122122500549
1439,0.112765419012
1440,0.103528615896
1441,0.0944473869082
1442,0.0855712771802
1443,0.0769712807656
1444,0.0687510919707
1445,0.0610642876943
1446,0.0541385427959
1447,0.0483023436338
1448,0.0439914876422
1449,0.0416819573608
1450,0.0417075551175
1451,0.0440642115365
1452,0.0484126979499
1453,0.0542763660099
1454,0.0612213891683
1455,0.0688604445764
1456,0.0765958635264
1457,0.0843312824764
1458,0.0920667014264
1459,0.0998021203764
1460,0.104606391933
1461,0.404797185813
1462,0.396139195276
1463,0.386171460129
1464,0.376205437498
1465,0.366241267182
1466,0.356279104596
1467,0.346319123001
1468,0.336361516141
1469,0.326406501352
1470,0.316454323259
1471,0.306505258183
1472,0.296559619433
1473,0.28661776369
1474,0.276680098755
1475,0.266747093015
1476,0.25681928708
1477,0.246897308209
1478,0.236981888306
1479,0.227073886587
1480,0.217174318357
1481,0.207284391932
1482,0.197405556464
1483,0.187539564645
1484,0.177688555883
1485,0.167855168155
1486,0.158042690627
1487,0.148255275269
1488,0.138498235475
1489,0.128778475741
1490,0.119105123309
